Epoch,Type,Total Fault Intensity,Landing Velocity
0,Optimization,0.56,15.385253716144241
1,ML,0.56,21.314849871375703
100,ML,0.56,11.03231296040133
500,ML,0.56,2.7793167140159287
1200,ML,0.56,0.9613727768138899
2000,ML,0.56,0.6405228302630376
0,Optimization,0.56,13.33784805997721
1,ML,0.56,36.27467130178728
100,ML,0.56,6.9008983565037525
500,ML,0.56,1.2366408675992444
1200,ML,0.56,0.9557424238156216
2000,ML,0.56,0.7564931013368158
0,Optimization,0.56,15.03653445700051
1,ML,0.56,16.866753972674616
100,ML,0.56,7.93575972937423
500,ML,0.56,2.066066742778862
1200,ML,0.56,1.3888961614198099
2000,ML,0.56,0.540210104521262
0,Optimization,0.56,15.209808449055293
1,ML,0.56,19.470458789311387
100,ML,0.56,7.154085814207086
500,ML,0.56,2.3883639576474227
1200,ML,0.56,0.9241220256631427
2000,ML,0.56,0.6564732191209264
0,Optimization,0.56,17.477468014679218
1,ML,0.56,17.766192641309875
100,ML,0.56,7.493788586910366
500,ML,0.56,1.4431449084996957
1200,ML,0.56,1.5147684423569414
2000,ML,0.56,0.6286028455347442
0,Optimization,0.56,14.095166942510247
1,ML,0.56,19.484033073596045
100,ML,0.56,8.496892505778275
500,ML,0.56,1.293740831614028
1200,ML,0.56,0.8892728370545742
2000,ML,0.56,0.4915967288966643
0,Optimization,0.56,17.02423304995869
1,ML,0.56,27.93392035497369
100,ML,0.56,5.649466907789812
500,ML,0.56,1.1700292133252306
1200,ML,0.56,0.7145911381342861
2000,ML,0.56,0.3460215529392722
0,Optimization,0.58,17.00654502331716
1,ML,0.58,28.384487651427513
100,ML,0.58,9.735089711429435
500,ML,0.58,1.6199025503007631
1200,ML,0.58,0.8104649904161638
2000,ML,0.58,0.8414492500598957
0,Optimization,0.58,31.67256985461146
1,ML,0.58,29.548167639368437
100,ML,0.58,5.006463834474651
500,ML,0.58,1.0837942679242127
1200,ML,0.58,0.8432435026169188
2000,ML,0.58,0.68756822927254
0,Optimization,0.58,21.221117753557607
1,ML,0.58,21.765210401400942
100,ML,0.58,5.900338870200903
500,ML,0.58,1.9479890884106363
1200,ML,0.58,3.0945432712865037
2000,ML,0.58,0.6371147552900287
0,Optimization,0.58,14.526620088069423
1,ML,0.58,26.063624110970466
100,ML,0.58,7.197868116129746
500,ML,0.58,1.3383132467652534
1200,ML,0.58,0.8402885182079188
2000,ML,0.58,0.8097206022026358
0,Optimization,0.58,22.712255374366606
1,ML,0.58,20.785217511526714
100,ML,0.58,11.823662453790432
500,ML,0.58,3.4845710892144046
1200,ML,0.58,0.9524723595061512
2000,ML,0.58,0.6259319806151098
0,Optimization,0.58,18.53149065693451
1,ML,0.58,21.552124054236998
100,ML,0.58,8.532027379164075
500,ML,0.58,3.7935457440570435
1200,ML,0.58,1.2364748367465517
2000,ML,0.58,0.9612340664671557
0,Optimization,0.58,15.447219280874796
1,ML,0.58,23.333381950085467
100,ML,0.58,5.445875726473587
500,ML,0.58,4.470128138607171
1200,ML,0.58,0.8148018721993137
2000,ML,0.58,0.8361353318296628
0,Optimization,0.58,15.323538408676866
1,ML,0.58,65.10335803817352
100,ML,0.58,7.946857050600091
500,ML,0.58,3.020201314042681
1200,ML,0.58,0.9285444229447791
2000,ML,0.58,0.3744755511573459
0,Optimization,0.58,18.82539884123684
1,ML,0.58,28.206904870806103
100,ML,0.58,7.577528753500476
500,ML,0.58,1.9425868008635538
1200,ML,0.58,1.1319592268016612
2000,ML,0.58,0.6876911796697522
0,Optimization,0.6,19.216587422390365
1,ML,0.6,26.293407111282637
100,ML,0.6,12.440233919596793
500,ML,0.6,2.054660980027553
1200,ML,0.6,1.195557754894782
2000,ML,0.6,0.6274701633941803
0,Optimization,0.6,19.287380153626252
1,ML,0.6,35.342044178369996
100,ML,0.6,7.956576676501561
500,ML,0.6,2.0483605090745027
1200,ML,0.6,1.3463388138484367
2000,ML,0.6,0.4774520012523802
0,Optimization,0.6,24.16622001822104
1,ML,0.6,22.85738225589215
100,ML,0.6,6.6433961750152815
500,ML,0.6,2.7391153572696236
1200,ML,0.6,2.1930740844235497
2000,ML,0.6,0.775776472275644
0,Optimization,0.6,18.72345029504085
1,ML,0.6,30.218219512577186
100,ML,0.6,6.632020719988713
500,ML,0.6,2.2214430618886603
1200,ML,0.6,0.8961415464238234
2000,ML,0.6,0.5304866954057121
0,Optimization,0.6,23.843393446592593
1,ML,0.6,30.616378918431224
100,ML,0.6,5.717374063502279
500,ML,0.6,5.219635715049482
1200,ML,0.6,0.960232338736184
2000,ML,0.6,0.5419145699975789
0,Optimization,0.6,19.36025241013476
1,ML,0.6,26.347785374379374
100,ML,0.6,11.300730097983875
500,ML,0.6,4.125374204620484
1200,ML,0.6,2.2045729494445245
2000,ML,0.6,0.7676765521018941
0,Optimization,0.6,18.531870014626556
1,ML,0.6,23.252544629273117
100,ML,0.6,9.288270437556783
500,ML,0.6,2.272116722624912
1200,ML,0.6,1.254529114680024
2000,ML,0.6,0.8289084861317687
0,Optimization,0.6,16.096040773689715
1,ML,0.6,22.824608338643426
100,ML,0.6,6.545137010222635
500,ML,0.6,4.266893783352185
1200,ML,0.6,0.9912778687347732
2000,ML,0.6,0.7950024494965126
0,Optimization,0.6,17.239154201933385
1,ML,0.6,30.670106309598122
100,ML,0.6,6.500874043812298
500,ML,0.6,2.9586902757811315
1200,ML,0.6,2.250675782868721
2000,ML,0.6,0.6191444783881132
0,Optimization,0.62,18.18794403818136
1,ML,0.62,26.838929144270264
100,ML,0.62,9.733441192264829
500,ML,0.62,4.063391250833347
1200,ML,0.62,2.3308782791847618
2000,ML,0.62,0.8503056982190217
0,Optimization,0.62,25.123134972113473
1,ML,0.62,28.76370747580853
100,ML,0.62,9.274248476906257
500,ML,0.62,2.510889893123948
1200,ML,0.62,1.4666525000506598
2000,ML,0.62,0.6818328400141203
0,Optimization,0.62,26.650322720609932
1,ML,0.62,36.611985622139834
100,ML,0.62,8.587115922962091
500,ML,0.62,2.859026838624605
1200,ML,0.62,1.144878279083211
2000,ML,0.62,0.7154568635092817
0,Optimization,0.62,20.84797403089203
1,ML,0.62,36.61618164310394
100,ML,0.62,10.134102536271614
500,ML,0.62,4.440735709113785
1200,ML,0.62,1.0643656583757708
2000,ML,0.62,0.9325995209352425
0,Optimization,0.62,18.404768374605137
1,ML,0.62,33.186856877656346
100,ML,0.62,8.48754482683623
500,ML,0.62,3.479040844493234
1200,ML,0.62,0.9801786889249253
2000,ML,0.62,0.8104730190569334
0,Optimization,0.62,21.746069262574444
1,ML,0.62,28.92498493376931
100,ML,0.62,10.927139756459098
500,ML,0.62,3.096862758588676
1200,ML,0.62,1.2646938439007025
2000,ML,0.62,0.6534191500543306
0,Optimization,0.62,27.274766151588928
1,ML,0.62,35.980953623628864
100,ML,0.62,9.928201601820641
500,ML,0.62,3.7385774540214674
1200,ML,0.62,0.7695531548126581
2000,ML,0.62,0.8610322279977769
0,Optimization,0.62,17.66059149665137
1,ML,0.62,58.13384143400158
100,ML,0.62,10.346543765717751
500,ML,0.62,3.5048769529085613
1200,ML,0.62,0.8813096441688393
2000,ML,0.62,0.5973006164024062
0,Optimization,0.62,18.48030363123661
1,ML,0.62,26.209111890677775
100,ML,0.62,7.2438762099714715
500,ML,0.62,7.669265454343596
1200,ML,0.62,0.9617212595361373
2000,ML,0.62,0.6907551214721207
0,Optimization,0.64,22.254728406305105
1,ML,0.64,38.70205850708675
100,ML,0.64,13.857771713693264
500,ML,0.64,5.140172242982606
1200,ML,0.64,0.9695432513781694
2000,ML,0.64,0.658249227955212
0,Optimization,0.64,30.762956937793472
1,ML,0.64,32.25585535268631
100,ML,0.64,8.806126206295643
500,ML,0.64,4.856864766908378
1200,ML,0.64,1.214510973173
2000,ML,0.64,0.629588999116067
0,Optimization,0.64,21.18854551061115
1,ML,0.64,31.776670267803603
100,ML,0.64,10.150479976333179
500,ML,0.64,6.359734287393741
1200,ML,0.64,0.9027568370526479
2000,ML,0.64,0.6774379783082778
0,Optimization,0.64,25.290563789019505
1,ML,0.64,36.16461142699421
100,ML,0.64,18.514676165375924
500,ML,0.64,4.641874401528941
1200,ML,0.64,0.9479043000988511
2000,ML,0.64,0.6371996093285094
0,Optimization,0.64,27.353981653977023
1,ML,0.64,28.66730621454151
100,ML,0.64,9.91993352972938
500,ML,0.64,4.32115918264104
1200,ML,0.64,0.8425957564383645
2000,ML,0.64,0.883895992672824
0,Optimization,0.64,22.447556139271324
1,ML,0.64,29.523470809660253
100,ML,0.64,7.441478596212455
500,ML,0.64,7.155692789556163
1200,ML,0.64,1.6379111502721606
2000,ML,0.64,0.8329195481624099
0,Optimization,0.64,20.597322713820255
1,ML,0.64,31.15226270992032
100,ML,0.64,8.50698684555899
500,ML,0.64,3.4359948353167793
1200,ML,0.64,1.7945332314898832
2000,ML,0.64,0.6081553771866443
0,Optimization,0.64,20.134496072872366
1,ML,0.64,35.1809460822312
100,ML,0.64,12.197345893474118
500,ML,0.64,2.614665663675079
1200,ML,0.64,0.8826348672434101
2000,ML,0.64,1.0148767984666331
0,Optimization,0.64,32.94717576356679
1,ML,0.64,36.457142232284056
100,ML,0.64,10.120021881021128
500,ML,0.64,2.4320240967136417
1200,ML,0.64,0.8817438368419139
2000,ML,0.64,0.7240650363931412
0,Optimization,0.66,27.146009486757386
1,ML,0.66,41.56458714648721
100,ML,0.66,9.918767900281424
500,ML,0.66,3.642182494319918
1200,ML,0.66,1.5736046598456124
2000,ML,0.66,0.500858526181432
0,Optimization,0.66,27.736924622049994
1,ML,0.66,42.91295542762288
100,ML,0.66,16.709348729644113
500,ML,0.66,3.9097535135890844
1200,ML,0.66,1.444245716762931
2000,ML,0.66,0.5149395389682623
0,Optimization,0.66,21.290843045009886
1,ML,0.66,40.47389488103573
100,ML,0.66,14.563798104624873
500,ML,0.66,4.544295791487971
1200,ML,0.66,0.8631595394259086
2000,ML,0.66,0.17638804066787017
0,Optimization,0.66,24.685639818316393
1,ML,0.66,34.45169193594158
100,ML,0.66,10.78748255183358
500,ML,0.66,5.45590644034338
1200,ML,0.66,1.1654414690485195
2000,ML,0.66,0.7606396392998698
0,Optimization,0.66,29.305568061880244
1,ML,0.66,36.55929242615187
100,ML,0.66,16.683416005771655
500,ML,0.66,2.6098537070963466
1200,ML,0.66,1.0001527618452264
2000,ML,0.66,0.6489707571692107
0,Optimization,0.66,23.253151480178193
1,ML,0.66,35.75406731466532
100,ML,0.66,9.357960618373923
500,ML,0.66,8.390434469204399
1200,ML,0.66,0.9633068712390972
2000,ML,0.66,1.043606998871037
0,Optimization,0.66,26.120309688796535
1,ML,0.66,39.665287181213316
100,ML,0.66,13.198348541742309
500,ML,0.66,2.3589427611550113
1200,ML,0.66,0.8952887549371958
2000,ML,0.66,0.7368312235832818
0,Optimization,0.66,22.961385021787848
1,ML,0.66,34.8519011362492
100,ML,0.66,11.970693395582208
500,ML,0.66,3.258019472468358
1200,ML,0.66,2.236246325948497
2000,ML,0.66,0.5240841565736611
0,Optimization,0.66,22.663114210767233
1,ML,0.66,34.95262104506679
100,ML,0.66,10.165486184426642
500,ML,0.66,6.033826816576495
1200,ML,0.66,1.3650954279184608
2000,ML,0.66,0.7036080211644021
0,Optimization,0.68,35.2009082527741
1,ML,0.68,36.665110012599506
100,ML,0.68,13.575379879120984
500,ML,0.68,5.040560731368776
1200,ML,0.68,3.559359071728635
2000,ML,0.68,0.7122203212486881
0,Optimization,0.68,23.475390377571067
1,ML,0.68,35.14369971669862
100,ML,0.68,13.673114438125285
500,ML,0.68,4.598508790553078
1200,ML,0.68,0.9755604411818091
2000,ML,0.68,0.46505817019828594
0,Optimization,0.68,37.55019750266921
1,ML,0.68,44.14756549534509
100,ML,0.68,18.86796472702178
500,ML,0.68,3.0597171840958506
1200,ML,0.68,1.009333840132989
2000,ML,0.68,0.8791229031494141
0,Optimization,0.68,30.357009751368565
1,ML,0.68,40.00525249908558
100,ML,0.68,12.763306867957548
500,ML,0.68,5.455108184269367
1200,ML,0.68,0.923976588264703
2000,ML,0.68,0.6556356445634594
0,Optimization,0.68,26.959907755947913
1,ML,0.68,36.55158934620009
100,ML,0.68,15.887620945089743
500,ML,0.68,5.053221136332747
1200,ML,0.68,2.269488164932968
2000,ML,0.68,0.5156038254848883
0,Optimization,0.68,25.765805219910188
1,ML,0.68,39.854315140901605
100,ML,0.68,12.489375655136886
500,ML,0.68,4.8888207662416505
1200,ML,0.68,1.596864657550725
2000,ML,0.68,0.45342924135569057
0,Optimization,0.68,23.84841203406472
1,ML,0.68,40.71271719442733
100,ML,0.68,10.589649127400317
500,ML,0.68,5.854420671810006
1200,ML,0.68,0.889892331570594
2000,ML,0.68,0.44765974147662596
0,Optimization,0.68,31.207861572487758
1,ML,0.68,43.902067718076324
100,ML,0.68,15.662900123755726
500,ML,0.68,3.273727610583732
1200,ML,0.68,1.0320690351750343
2000,ML,0.68,0.762265403496019
0,Optimization,0.68,24.961545129107346
1,ML,0.68,38.38866936767362
100,ML,0.68,14.515163603178308
500,ML,0.68,10.418936925791268
1200,ML,0.68,1.5535448267940262
2000,ML,0.68,0.6825999144166466
0,Optimization,0.7000000000000001,25.329292498569096
1,ML,0.7000000000000001,45.263100139502946
100,ML,0.7000000000000001,18.461942827690137
500,ML,0.7000000000000001,4.822703631661109
1200,ML,0.7000000000000001,0.8465419063917505
2000,ML,0.7000000000000001,0.7879113591430847
0,Optimization,0.7000000000000001,37.60415826860468
1,ML,0.7000000000000001,45.59396813633002
100,ML,0.7000000000000001,17.76121164841588
500,ML,0.7000000000000001,3.6343984933273483
1200,ML,0.7000000000000001,0.9221592407258513
2000,ML,0.7000000000000001,0.6130842179543745
0,Optimization,0.7000000000000001,30.01521234159543
1,ML,0.7000000000000001,46.62480493707584
100,ML,0.7000000000000001,13.840549854220766
500,ML,0.7000000000000001,4.021979098404306
1200,ML,0.7000000000000001,2.5848906954597597
2000,ML,0.7000000000000001,0.5455934852594646
0,Optimization,0.7000000000000001,25.170495412654365
1,ML,0.7000000000000001,48.439568961954336
100,ML,0.7000000000000001,15.798591546806586
500,ML,0.7000000000000001,5.062800480233403
1200,ML,0.7000000000000001,2.2922317792699247
2000,ML,0.7000000000000001,0.9862229868052581
0,Optimization,0.7000000000000001,26.654706432696564
1,ML,0.7000000000000001,50.514267597234934
100,ML,0.7000000000000001,22.183659433771894
500,ML,0.7000000000000001,8.376379248188588
1200,ML,0.7000000000000001,1.3622214072476582
2000,ML,0.7000000000000001,0.7679722692482804
0,Optimization,0.7000000000000001,26.25632173864565
1,ML,0.7000000000000001,42.20662901821975
100,ML,0.7000000000000001,11.412322122485484
500,ML,0.7000000000000001,5.799076460147001
1200,ML,0.7000000000000001,1.2709978329117846
2000,ML,0.7000000000000001,0.6971141385901054
0,Optimization,0.7000000000000001,31.24789151278383
1,ML,0.7000000000000001,48.91722088343238
100,ML,0.7000000000000001,15.849814838591312
500,ML,0.7000000000000001,4.194759916439134
1200,ML,0.7000000000000001,1.2059283659155422
2000,ML,0.7000000000000001,0.9687930093074651
0,Optimization,0.7000000000000001,25.173163342413957
1,ML,0.7000000000000001,48.74800444232871
100,ML,0.7000000000000001,24.913260797545995
500,ML,0.7000000000000001,9.054384670396672
1200,ML,0.7000000000000001,1.2510571090914997
2000,ML,0.7000000000000001,0.7684002651639809
0,Optimization,0.7000000000000001,32.8295088028378
1,ML,0.7000000000000001,42.51539331111192
100,ML,0.7000000000000001,12.88876489886839
500,ML,0.7000000000000001,4.706348425363766
1200,ML,0.7000000000000001,3.1424162987776083
2000,ML,0.7000000000000001,0.5729880984809743
0,Optimization,0.72,46.41316691099581
1,ML,0.72,49.984368945764516
100,ML,0.72,18.16861162720073
500,ML,0.72,9.951130176493535
1200,ML,0.72,3.5852599394160927
2000,ML,0.72,0.8759702789776691
0,Optimization,0.72,31.95861637468368
1,ML,0.72,46.457578491604394
100,ML,0.72,22.73456986903781
500,ML,0.72,5.307628943616476
1200,ML,0.72,2.2941300088317353
2000,ML,0.72,0.4372257563684901
0,Optimization,0.72,28.017113957223472
1,ML,0.72,51.80060373714136
100,ML,0.72,14.079592861950108
500,ML,0.72,8.932686226210148
1200,ML,0.72,1.2762474099871421
2000,ML,0.72,0.8584034684497241
0,Optimization,0.72,33.221723287034926
1,ML,0.72,57.4693087172527
100,ML,0.72,14.650789941261058
500,ML,0.72,11.531228051536843
1200,ML,0.72,2.137701989860002
2000,ML,0.72,0.8157145015642175
0,Optimization,0.72,34.22356028200326
1,ML,0.72,46.528305507186644
100,ML,0.72,21.249855148671273
500,ML,0.72,4.352213039342373
1200,ML,0.72,1.9763224895871665
2000,ML,0.72,0.2728503040005849
0,Optimization,0.72,33.030227233734294
1,ML,0.72,62.417206242112584
100,ML,0.72,17.073286134500805
500,ML,0.72,7.668844514913419
1200,ML,0.72,1.953713243168793
2000,ML,0.72,1.0210236139941198
0,Optimization,0.72,29.12969755264251
1,ML,0.72,50.22237729356283
100,ML,0.72,17.849247588016222
500,ML,0.72,10.830762601279876
1200,ML,0.72,2.1624318697985574
2000,ML,0.72,0.6289582664728478
0,Optimization,0.72,29.542675756939722
1,ML,0.72,55.318919930108216
100,ML,0.72,24.079076357688784
500,ML,0.72,5.545572664227766
1200,ML,0.72,2.175576713736739
2000,ML,0.72,0.8866792220618308
0,Optimization,0.72,35.628995415032705
1,ML,0.72,46.476936293761554
100,ML,0.72,15.56458457858485
500,ML,0.72,7.898795553712933
1200,ML,0.72,2.2546365514074274
2000,ML,0.72,1.148409888244941
0,Optimization,0.74,34.94977513965416
1,ML,0.74,52.85283214774871
100,ML,0.74,23.769299470384063
500,ML,0.74,5.8129479348463695
1200,ML,0.74,2.5835843974460735
2000,ML,0.74,1.5832564411724164
0,Optimization,0.74,31.9864828432153
1,ML,0.74,55.10604148713611
100,ML,0.74,25.537520405795796
500,ML,0.74,14.54519424143199
1200,ML,0.74,2.4964014998856316
2000,ML,0.74,0.7190242804562341
0,Optimization,0.74,39.4304111342241
1,ML,0.74,77.41859070319985
100,ML,0.74,15.761252050388618
500,ML,0.74,6.203466718097334
1200,ML,0.74,4.290920220355364
2000,ML,0.74,0.7084485146380947
0,Optimization,0.74,30.595253282742846
1,ML,0.74,61.515070897215175
100,ML,0.74,16.863240111674322
500,ML,0.74,6.584729846210907
1200,ML,0.74,3.6486062078476995
2000,ML,0.74,0.4998549372787463
0,Optimization,0.74,32.70379277741832
1,ML,0.74,82.92712321191141
100,ML,0.74,22.226170814508226
500,ML,0.74,8.100348337337708
1200,ML,0.74,4.210660593596644
2000,ML,0.74,0.7831192115071727
0,Optimization,0.74,29.720655817948504
1,ML,0.74,56.5190316495151
100,ML,0.74,21.658200382362015
500,ML,0.74,7.11553206040865
1200,ML,0.74,2.463152551147812
2000,ML,0.74,0.8458868093787706
0,Optimization,0.74,33.60241234860781
1,ML,0.74,54.11803804192666
100,ML,0.74,16.665277445749062
500,ML,0.74,9.485810918986065
1200,ML,0.74,2.470199995308981
2000,ML,0.74,0.43245401267803757
0,Optimization,0.74,30.258668437063363
1,ML,0.74,53.343346069737485
100,ML,0.74,18.52880345654677
500,ML,0.74,8.836402798480531
1200,ML,0.74,2.4504947517057736
2000,ML,0.74,0.7231792634150784
0,Optimization,0.74,34.637356994201106
1,ML,0.74,58.470270136967684
100,ML,0.74,17.955039462720624
500,ML,0.74,7.598466738967083
1200,ML,0.74,2.427913802026599
2000,ML,0.74,0.9776650761000458
0,Optimization,0.76,35.693272206291006
1,ML,0.76,59.505872034927044
100,ML,0.76,37.40524428857799
500,ML,0.76,9.307243116922876
1200,ML,0.76,4.783100803439219
2000,ML,0.76,0.9821324924643489
0,Optimization,0.76,37.168581443484776
1,ML,0.76,70.46533273584207
100,ML,0.76,20.12998355632762
500,ML,0.76,7.947547765894283
1200,ML,0.76,4.08571245498939
2000,ML,0.76,1.457923968966302
0,Optimization,0.76,36.97339229851235
1,ML,0.76,62.16759433532709
100,ML,0.76,21.296880345408542
500,ML,0.76,9.451574745632326
1200,ML,0.76,6.981888153722772
2000,ML,0.76,0.6102732611739774
0,Optimization,0.76,35.0035229941506
1,ML,0.76,59.689739863338936
100,ML,0.76,20.76861527556138
500,ML,0.76,6.4649957914225205
1200,ML,0.76,2.135610919997679
2000,ML,0.76,0.6538092351851768
0,Optimization,0.76,41.14397513397541
1,ML,0.76,75.96188736673659
100,ML,0.76,23.15278923752563
500,ML,0.76,9.056598794582406
1200,ML,0.76,3.7993115972535527
2000,ML,0.76,0.7279400004481369
0,Optimization,0.76,42.55503683992363
1,ML,0.76,60.21801059087719
100,ML,0.76,21.723744814942982
500,ML,0.76,8.725091206291099
1200,ML,0.76,3.1294468889970286
2000,ML,0.76,0.9681165631222487
0,Optimization,0.76,40.30839621128528
1,ML,0.76,62.237228483548726
100,ML,0.76,21.471775061728245
500,ML,0.76,6.860760036524099
1200,ML,0.76,4.858633593405937
2000,ML,0.76,0.529987227429821
0,Optimization,0.76,32.8215613416192
1,ML,0.76,68.05705093031608
100,ML,0.76,29.900453578565354
500,ML,0.76,9.80878463988918
1200,ML,0.76,5.452190250978163
2000,ML,0.76,1.312094432739535
0,Optimization,0.76,39.26292777628434
1,ML,0.76,57.563746036423865
100,ML,0.76,26.323362934630538
500,ML,0.76,8.499194658442685
1200,ML,0.76,8.160426919558487
2000,ML,0.76,0.7885120210936508
0,Optimization,0.78,36.81264812783033
1,ML,0.78,72.25109587788647
100,ML,0.78,24.139409414457155
500,ML,0.78,7.264490350878109
1200,ML,0.78,4.341714669876953
2000,ML,0.78,0.6307853670840905
0,Optimization,0.78,39.71202642982047
1,ML,0.78,112.83435213700429
100,ML,0.78,23.162878635558503
500,ML,0.78,8.235658207877366
1200,ML,0.78,5.555995035305477
2000,ML,0.78,0.91092972887533
0,Optimization,0.78,35.929479820793574
1,ML,0.78,67.50567271887071
100,ML,0.78,25.456349710972308
500,ML,0.78,9.989881869740186
1200,ML,0.78,6.353153744046114
2000,ML,0.78,0.6310554916252377
0,Optimization,0.78,34.718709429847856
1,ML,0.78,68.59316786231429
100,ML,0.78,26.2125972399309
500,ML,0.78,7.144058561883047
1200,ML,0.78,7.483924040871893
2000,ML,0.78,2.0084588350901402
0,Optimization,0.78,42.60256426852201
1,ML,0.78,70.52266558699681
100,ML,0.78,20.204496404993463
500,ML,0.78,11.892995088353882
1200,ML,0.78,2.6164527602904366
2000,ML,0.78,1.4201935294526762
0,Optimization,0.78,37.85063273873057
1,ML,0.78,67.01079989801386
100,ML,0.78,21.840885322500007
500,ML,0.78,10.732622219342655
1200,ML,0.78,4.52007637546504
2000,ML,0.78,0.822373720955121
0,Optimization,0.78,35.12673687914813
1,ML,0.78,86.97120939541742
100,ML,0.78,29.85298410400184
500,ML,0.78,8.479136290604234
1200,ML,0.78,3.704515101088771
2000,ML,0.78,0.640180168827632
0,Optimization,0.78,38.723345921443
1,ML,0.78,77.08534620715595
100,ML,0.78,29.618781013962646
500,ML,0.78,12.393862296630667
1200,ML,0.78,5.298871230332841
2000,ML,0.78,1.1478436127816725
0,Optimization,0.78,42.39390442023441
1,ML,0.78,86.70929386239337
100,ML,0.78,24.785785150030957
500,ML,0.78,12.259635730480056
1200,ML,0.78,4.510926002384654
2000,ML,0.78,0.5168707634789091
0,Optimization,0.8,49.85433353027655
1,ML,0.8,81.9128381267666
100,ML,0.8,24.878010893271895
500,ML,0.8,10.648179350865549
1200,ML,0.8,8.607709563149662
2000,ML,0.8,1.3677703218735042
0,Optimization,0.8,42.7299813472453
1,ML,0.8,92.8439173343998
100,ML,0.8,46.922012485926956
500,ML,0.8,11.183219111680657
1200,ML,0.8,4.478110879825153
2000,ML,0.8,0.5923903548980998
0,Optimization,0.8,45.09429445154293
1,ML,0.8,75.90892471404878
100,ML,0.8,41.63074722292612
500,ML,0.8,14.388663755717108
1200,ML,0.8,3.711974419541008
2000,ML,0.8,1.6422167159207164
0,Optimization,0.8,39.22184112943638
1,ML,0.8,79.63459211586347
100,ML,0.8,22.80056033944023
500,ML,0.8,8.881337824192045
1200,ML,0.8,5.870285370647484
2000,ML,0.8,0.8050579158541382
0,Optimization,0.8,37.42601819721955
1,ML,0.8,81.30640536817192
100,ML,0.8,27.034048621937742
500,ML,0.8,18.246343921215754
1200,ML,0.8,6.979196380356576
2000,ML,0.8,2.057553058209724
0,Optimization,0.8,38.550321138752636
1,ML,0.8,73.7425646633236
100,ML,0.8,29.457168435184958
500,ML,0.8,10.007285459415051
1200,ML,0.8,8.25170398862246
2000,ML,0.8,2.553989695949178
0,Optimization,0.8,38.17712551687903
1,ML,0.8,79.31476842708437
100,ML,0.8,49.28910323222376
500,ML,0.8,20.06179511392255
1200,ML,0.8,5.017072280376194
2000,ML,0.8,1.9686661543416413
0,Optimization,0.8,45.26897308576891
1,ML,0.8,81.91714083146836
100,ML,0.8,26.253236166242925
500,ML,0.8,11.250641406409475
1200,ML,0.8,4.317153558880918
2000,ML,0.8,1.5526301390483985
0,Optimization,0.8,46.40570237091879
1,ML,0.8,76.55092433858405
100,ML,0.8,26.608480367591717
500,ML,0.8,11.093719932051652
1200,ML,0.8,4.400926088341816
2000,ML,0.8,1.4900898944479057
0,Optimization,0.8200000000000001,54.12119605323601
1,ML,0.8200000000000001,91.23952246614746
100,ML,0.8200000000000001,30.904766038077042
500,ML,0.8200000000000001,11.082915138250376
1200,ML,0.8200000000000001,11.30011422424378
2000,ML,0.8200000000000001,2.3601118460688193
0,Optimization,0.8200000000000001,53.27548386286486
1,ML,0.8200000000000001,88.89495618819268
100,ML,0.8200000000000001,27.154147073909623
500,ML,0.8200000000000001,10.433883944043174
1200,ML,0.8200000000000001,5.433497301537075
2000,ML,0.8200000000000001,2.4778780337409128
0,Optimization,0.8200000000000001,74.25677226874234
1,ML,0.8200000000000001,85.40996770691977
100,ML,0.8200000000000001,49.12078935067258
500,ML,0.8200000000000001,14.544663044357758
1200,ML,0.8200000000000001,8.136055124162159
2000,ML,0.8200000000000001,0.8496731085039356
0,Optimization,0.8200000000000001,40.61503877216422
1,ML,0.8200000000000001,84.60012255806438
100,ML,0.8200000000000001,28.271413632168098
500,ML,0.8200000000000001,14.936263460097827
1200,ML,0.8200000000000001,3.851016248456101
2000,ML,0.8200000000000001,2.3342238135000293
0,Optimization,0.8200000000000001,40.76468892364314
1,ML,0.8200000000000001,87.34609515313656
100,ML,0.8200000000000001,26.463722631998827
500,ML,0.8200000000000001,12.17462346497915
1200,ML,0.8200000000000001,4.196984754903341
2000,ML,0.8200000000000001,2.114953660860179
0,Optimization,0.8200000000000001,48.51789709769218
1,ML,0.8200000000000001,84.64664596626127
100,ML,0.8200000000000001,31.372027939967886
500,ML,0.8200000000000001,12.500320253762737
1200,ML,0.8200000000000001,9.370554545736413
2000,ML,0.8200000000000001,2.9976825683639414
0,Optimization,0.8200000000000001,52.95636304879248
1,ML,0.8200000000000001,90.44685892708218
100,ML,0.8200000000000001,28.286533292529413
500,ML,0.8200000000000001,14.80942280433173
1200,ML,0.8200000000000001,6.216099048371463
2000,ML,0.8200000000000001,3.418934399327134
0,Optimization,0.8200000000000001,52.43654187564378
1,ML,0.8200000000000001,84.63286377620649
100,ML,0.8200000000000001,32.66582098071004
500,ML,0.8200000000000001,13.429103691616632
1200,ML,0.8200000000000001,7.286646352782002
2000,ML,0.8200000000000001,0.8352226437589682
0,Optimization,0.8200000000000001,44.02052245857921
1,ML,0.8200000000000001,83.1141458617287
100,ML,0.8200000000000001,27.955921886121367
500,ML,0.8200000000000001,12.91454183248724
1200,ML,0.8200000000000001,7.267246336382687
2000,ML,0.8200000000000001,4.732692838869186
0,Optimization,0.84,54.84302021842235
1,ML,0.84,105.54332384705728
100,ML,0.84,30.969149969701306
500,ML,0.84,13.374931816539968
1200,ML,0.84,8.317743688968786
